Date,Open,High,Low,Close,Volume,Dividends,Stock Splits
2020-03-27 00:00:00-04:00,56.081993007373114,57.32751772461685,55.09753130474649,55.336669921875,64170000,0.0,0.0
2020-03-30 00:00:00-04:00,56.05060224191167,57.3753443873021,54.62771725234835,57.135704040527344,51482000,0.0,0.0
2020-03-31 00:00:00-04:00,57.15962155498236,58.55510488311153,56.703261119657064,57.932342529296875,49728000,0.0,0.0
2020-04-01 00:00:00-04:00,55.89914446654405,56.282270249050356,54.67604215570857,55.08307647705078,46884000,0.0,0.0
2020-04-02 00:00:00-04:00,54.71639488242185,56.141275401525384,54.62372933746652,55.84135437011719,39298000,0.0,0.0
2020-04-03 00:00:00-04:00,55.75043184056625,55.97587150922342,53.79720293795534,54.69746780395508,46268000,0.0,0.0
2020-04-06 00:00:00-04:00,56.69628770254205,59.51914515659062,56.344550877283865,59.13352966308594,53294000,0.0,0.0
2020-04-07 00:00:00-04:00,60.831426617699606,61.030711333281545,58.89986742758703,59.113101959228516,47746000,0.0,0.0
2020-04-08 00:00:00-04:00,60.1090255003296,60.73527343208442,59.195308721541366,60.29734802246094,39502000,0.0,0.0
2020-04-09 00:00:00-04:00,60.98487208848688,61.05910639269622,59.622518664139875,60.35563278198242,43508000,0.0,0.0
2020-04-13 00:00:00-04:00,60.24254319783127,60.807016615626516,59.16730885587306,60.66004180908203,34796000,0.0,0.0
2020-04-14 00:00:00-04:00,62.03161175142881,63.873990809597274,61.62507156986149,63.23428726196289,49408000,0.0,0.0
2020-04-15 00:00:00-04:00,62.057518739034414,63.793784258229195,61.79795334033705,62.89750289916992,33434000,0.0,0.0
2020-04-16 00:00:00-04:00,63.47692170380985,63.72104347713637,61.9085557170271,62.947322845458984,50362000,0.0,0.0
2020-04-17 00:00:00-04:00,64.01250044409663,64.48978182697054,63.33393879149443,63.93278503417969,38980000,0.0,0.0
2020-04-20 00:00:00-04:00,63.32247540806169,63.850580469073726,62.84270056758679,63.103763580322266,33910000,0.0,0.0
2020-04-21 00:00:00-04:00,62.12677088021204,62.4889719585799,60.2689480816957,60.59926223754883,43060000,0.0,0.0
2020-04-22 00:00:00-04:00,62.05403215068885,64.05050541099202,61.877663911778804,62.93436813354492,41848000,0.0,0.0
2020-04-23 00:00:00-04:00,63.34987781548499,64.43397997944243,63.05693167795852,63.5870246887207,31324000,0.0,0.0
2020-04-24 00:00:00-04:00,62.832734125623766,63.790789996183854,62.24883360306302,63.736488342285156,32792000,0.0,0.0
2020-04-27 00:00:00-04:00,64.56800395261827,64.57547679678876,63.22283498633219,63.56560134887695,32012000,0.0,0.0
2020-04-28 00:00:00-04:00,64.16594205765055,64.17191729186524,61.38941948424388,61.46265411376953,59026000,0.0,0.0
2020-04-29 00:00:00-04:00,66.83285880290971,67.75604010426764,66.0297447414079,66.83385467529297,75872000,0.0,0.0
2020-04-30 00:00:00-04:00,66.0068430879677,67.39883724756172,65.88776409854685,67.19158172607422,53378000,0.0,0.0
2020-05-01 00:00:00-04:00,66.18717855427784,67.36145644052299,65.315311357074,65.7940902709961,41450000,0.0,0.0
2020-05-04 00:00:00-04:00,65.17731255153716,66.14533858027171,64.71746274764548,66.10248565673828,30080000,0.0,0.0
2020-05-05 00:00:00-04:00,66.6564978203561,68.45104464151677,66.63357755150157,67.31362915039062,33030000,0.0,0.0
2020-05-06 00:00:00-04:00,67.84074677827618,68.31055530646267,67.12332330866428,67.12381744384766,24308000,0.0,0.0
2020-05-07 00:00:00-04:00,68.05248507579938,68.63339804359983,67.52089440512763,68.3823013305664,27952000,0.0,0.0
2020-05-08 00:00:00-04:00,68.90890464132967,69.68760844457282,68.52777438862209,69.16996765136719,27738000,0.0,0.0
2020-05-11 00:00:00-04:00,68.66727532585466,70.57292666652954,68.61107315028227,69.91180419921875,28242000,0.0,0.0
2020-05-12 00:00:00-04:00,70.10411629249947,70.49670290759258,68.4924069148752,68.54073333740234,27812000,0.0,0.0
2020-05-13 00:00:00-04:00,68.60599984484796,69.02609080159317,66.18220578020906,67.22496032714844,36252000,0.0,0.0
2020-05-14 00:00:00-04:00,66.51201113260562,67.62800393814031,65.95850375751294,67.56373596191406,32062000,0.0,0.0
2020-05-15 00:00:00-04:00,67.25833972454419,68.47795664514966,66.71030576743806,68.41368865966797,34154000,0.0,0.0
2020-05-18 00:00:00-04:00,67.84373208983708,69.36700636887353,67.47007467895354,68.94925689697266,36448000,0.0,0.0
2020-05-19 00:00:00-04:00,69.10156986997157,69.35081926922581,68.42838287353516,68.42838287353516,25612000,0.0,0.0
2020-05-20 00:00:00-04:00,69.23024117004327,70.26851792522437,69.11416502472807,70.08417510986328,33108000,0.0,0.0
2020-05-21 00:00:00-04:00,70.14795677957501,70.52111247443372,69.4230604489868,69.88888549804688,27700000,0.0,0.0
2020-05-22 00:00:00-04:00,69.58546974957504,70.38509442076389,69.34234006155904,70.26851654052734,26188000,0.0,0.0
2020-05-26 00:00:00-04:00,71.60620766622463,71.79204048259427,70.3537043665957,70.59732818603516,41212000,0.0,0.0
2020-05-27 00:00:00-04:00,70.60879395632884,70.83248513095839,69.31543705158543,70.63818359375,33716000,0.0,0.0
2020-05-28 00:00:00-04:00,69.59294301917903,71.78406743343614,69.55009770212423,70.5828857421875,33844000,0.0,0.0
2020-05-29 00:00:00-04:00,70.5933539457811,71.37205778596045,70.41449981432054,71.1902084350586,36418000,0.0,0.0
2020-06-01 00:00:00-04:00,70.6655968518366,71.64059399925303,70.64616593577318,71.3346939086914,24342000,0.0,0.0
2020-06-02 00:00:00-04:00,71.27141135212777,71.72279242651851,70.68751082730623,71.70336151123047,25562000,0.0,0.0
2020-06-03 00:00:00-04:00,71.65753136014015,72.06865183730712,71.2329095891964,71.56187438964844,25124000,0.0,0.0
2020-06-04 00:00:00-04:00,71.26393503645289,71.69040407543716,69.98503725880404,70.356201171875,29686000,0.0,0.0
2020-06-05 00:00:00-04:00,70.40552334664528,71.9938181415722,70.04830924942172,71.6620101928711,34698000,0.0,0.0
2020-06-08 00:00:00-04:00,70.86238441975776,72.1402940426909,70.86238441975776,72.07154083251953,28084000,0.0,0.0
2020-06-09 00:00:00-04:00,72.00926514975647,73.13721615425051,71.90215184383143,72.54733276367188,28184000,0.0,0.0
2020-06-10 00:00:00-04:00,72.71572156988468,73.44904095512503,72.55280900832531,73.03009796142578,30504000,0.0,0.0
2020-06-11 00:00:00-04:00,71.86577889057376,72.4633783539846,69.84902324055142,69.9406967163086,39826000,0.0,0.0
2020-06-12 00:00:00-04:00,71.16878337124848,71.59275894947336,69.05288896980493,70.40602111816406,38928000,0.0,0.0
2020-06-15 00:00:00-04:00,69.29102799634474,70.98493847353093,69.14754635473658,70.73832702636719,30078000,0.0,0.0
2020-06-16 00:00:00-04:00,72.00229142534695,72.49053498978878,71.03974651051058,71.87773895263672,34184000,0.0,0.0
2020-06-17 00:00:00-04:00,72.09894495832376,72.7386447614421,71.31276828342614,72.29623413085938,30992000,0.0,0.0
2020-06-18 00:00:00-04:00,72.19857999287221,72.31068025179812,71.09504698146569,71.54093933105469,31638000,0.0,0.0
2020-06-19 00:00:00-04:00,71.94150444297918,72.13082663218098,70.81305935612863,71.32970428466797,63158000,0.0,0.0
2020-06-22 00:00:00-04:00,71.19419377763502,72.37744232517777,70.90573285210748,72.3331069946289,30848000,0.0,0.0
2020-06-23 00:00:00-04:00,72.52142161211505,73.53284028816566,72.00328667503676,72.9583511352539,28596000,0.0,0.0
2020-06-24 00:00:00-04:00,72.81387245217365,73.50688561657245,71.23156043207413,71.3421630859375,35120000,0.0,0.0
2020-06-25 00:00:00-04:00,71.23903036725484,71.88669710131052,70.74579987084343,71.80847930908203,24610000,0.0,0.0
2020-06-26 00:00:00-04:00,71.3132674765276,71.41589554890012,67.35747983004785,67.7515640258789,85354000,0.0,0.0
2020-06-29 00:00:00-04:00,67.66587218651603,69.53017591522648,67.10937711298362,69.49878692626953,36204000,0.0,0.0
2020-06-30 00:00:00-04:00,69.2730990764932,70.67854874983512,68.95025395932078,70.42744445800781,40848000,0.0,0.0
2020-07-01 00:00:00-04:00,70.30239194502477,71.8916825762437,70.23861810447518,71.64456939697266,35504000,0.0,0.0
2020-07-02 00:00:00-04:00,72.08797998142785,73.88203271256032,72.06207209478745,72.9728012084961,37182000,0.0,0.0
2020-07-06 00:00:00-04:00,73.73804457350212,75.05979522961492,73.3793328774394,74.51725006103516,31280000,0.0,0.0
2020-07-07 00:00:00-04:00,74.23327567203478,75.5684745653254,73.91192815547616,73.9931411743164,29164000,0.0,0.0
2020-07-08 00:00:00-04:00,74.44850477647275,75.02443073485037,74.0155587336849,74.5322036743164,24994000,0.0,0.0
2020-07-09 00:00:00-04:00,75.05282991574832,75.863416847636,74.13786643219156,75.27901458740234,28466000,0.0,0.0
2020-07-10 00:00:00-04:00,75.03788049778584,76.9151303165417,74.55910155405785,76.81100463867188,37126000,0.0,0.0
2020-07-13 00:00:00-04:00,77.22253349363405,78.57427448460577,74.9926990857716,75.29645538330078,36928000,0.0,0.0
2020-07-14 00:00:00-04:00,74.2487200614685,75.87487328964137,73.90943925246394,75.75679779052734,31700000,0.0,0.0
2020-07-15 00:00:00-04:00,75.88384500130714,76.49166167737252,74.63184330014697,75.41104125976562,32214000,0.0,0.0
2020-07-16 00:00:00-04:00,74.73147848917887,75.66263435320313,74.04942755345188,75.62825775146484,30386000,0.0,0.0
2020-07-17 00:00:00-04:00,75.80860573313267,75.89927572620824,74.65275527390709,75.50618743896484,29134000,0.0,0.0
2020-07-20 00:00:00-04:00,75.49175970783713,78.23341198232906,74.91084673647941,78.00572967529297,31146000,0.0,0.0
2020-07-21 00:00:00-04:00,79.06541172209533,79.06541172209533,77.43576156058828,77.64202117919922,24324000,0.0,0.0
2020-07-22 00:00:00-04:00,77.74565483909969,78.21895271408748,77.02823138131289,78.14372253417969,18640000,0.0,0.0
2020-07-23 00:00:00-04:00,78.06798954362633,78.31210749721758,75.09975028423233,75.51266479492188,32552000,0.0,0.0
2020-07-24 00:00:00-04:00,74.6781815268445,75.61012811712042,74.15356198548388,75.32286071777344,30880000,0.0,0.0
2020-07-27 00:00:00-04:00,75.50868660063844,76.77264631663479,75.48925568592946,76.23607635498047,24920000,0.0,0.0
2020-07-28 00:00:00-04:00,75.98597845727959,76.05074057337652,74.61490539134913,74.74842071533203,34044000,0.0,0.0
2020-07-29 00:00:00-04:00,75.04635144013983,76.288485594667,74.79774063891395,75.82853698730469,22130000,0.0,0.0
2020-07-30 00:00:00-04:00,74.58201839666484,76.61820499784473,74.34387565244404,76.29835510253906,33428000,0.0,0.0
2020-07-31 00:00:00-04:00,74.98109158200427,75.17738488354603,72.44121392718817,73.88253784179688,68798000,0.0,0.0
2020-08-03 00:00:00-04:00,74.06587203460529,74.25668422333258,73.0196282781996,73.45855712890625,46604000,0.0,0.0
2020-08-04 00:00:00-04:00,73.5641771323543,74.01206886075751,72.6713888949411,72.98625183105469,38070000,0.0,0.0
2020-08-05 00:00:00-04:00,73.20197393411127,73.85512939706241,72.91101954698019,73.41670227050781,39590000,0.0,0.0
2020-08-06 00:00:00-04:00,73.32403713892269,74.8505498279593,73.03756799189742,74.73645782470703,39908000,0.0,0.0
2020-08-07 00:00:00-04:00,74.73148130186058,75.57071285686534,73.81676870052543,74.45697021484375,31556000,0.0,0.0
2020-08-10 00:00:00-04:00,74.09277569240042,74.93450071008027,73.39029795982702,74.53717803955078,25786000,0.0,0.0
2020-08-11 00:00:00-04:00,74.35484027905359,75.22969522518599,73.6354250587106,73.75100708007812,29088000,0.0,0.0
2020-08-12 00:00:00-04:00,74.0130590731524,75.34856192057725,73.99661577606584,75.06129455566406,28740000,0.0,0.0
2020-08-13 00:00:00-04:00,75.24663001451341,76.58731755778908,75.13030299341314,75.65068054199219,29104000,0.0,0.0
2020-08-14 00:00:00-04:00,75.51168012913985,75.82256718674142,74.8749679269288,75.1166000366211,27096000,0.0,0.0
2020-08-17 00:00:00-04:00,75.46235401919508,76.00740031438633,75.1285543096458,75.62726593017578,27566000,0.0,0.0
2020-08-18 00:00:00-04:00,76.0357947029655,77.84379728947582,75.91273984080412,77.65099334716797,40542000,0.0,0.0
2020-08-19 00:00:00-04:00,77.38743119727448,78.40228594083284,76.92111206782128,77.09947204589844,33212000,0.0,0.0
2020-08-20 00:00:00-04:00,76.89620699303977,79.00961556090665,76.63464983851671,78.80435180664062,34138000,0.0,0.0
2020-08-21 00:00:00-04:00,78.56919511356264,79.59999148935754,78.11956251593469,78.73809051513672,28930000,0.0,0.0
2020-08-24 00:00:00-04:00,79.41365343390686,80.4195453529427,78.74555990528167,79.12569427490234,28198000,0.0,0.0
2020-08-25 00:00:00-04:00,78.82029391592643,80.29250508084044,78.82029391592643,80.12311553955078,44942000,0.0,0.0
2020-08-26 00:00:00-04:00,80.1121543450713,82.6639825016722,79.89294077026311,82.32321166992188,79868000,0.0,0.0
2020-08-27 00:00:00-04:00,82.38796984139424,82.45373543110213,80.99647000654137,81.42393493652344,37232000,0.0,0.0
2020-08-28 00:00:00-04:00,81.38208177852601,82.06363098038325,81.24557124326506,81.9261245727539,29980000,0.0,0.0
2020-08-31 00:00:00-04:00,82.09951263263186,82.10324525383183,81.22366181045133,81.41646575927734,36468000,0.0,0.0
2020-09-01 00:00:00-04:00,81.53852082213,82.98831339794923,81.31881312335304,82.73821258544922,36506000,0.0,0.0
2020-09-02 00:00:00-04:00,83.38912858933894,86.34873987239516,83.01820791378776,86.10462188720703,50224000,0.0,0.0
2020-09-03 00:00:00-04:00,85.17965311352417,85.17965311352417,80.46389261790303,81.79810333251953,62156000,0.0,0.0
2020-09-04 00:00:00-04:00,80.92223779550328,81.96100877078132,77.10361433945475,79.2671890258789,52172000,0.0,0.0
2020-09-08 00:00:00-04:00,76.40098359042678,77.91330329540637,76.12696663128943,76.34518432617188,52218000,0.0,0.0
2020-09-09 00:00:00-04:00,77.59768389970756,78.16912459266335,76.52757721817763,77.56928253173828,35494000,0.0,0.0
2020-09-10 00:00:00-04:00,77.75262821216407,78.92048252348167,76.01711899708599,76.32675170898438,32372000,0.0,0.0
2020-09-11 00:00:00-04:00,76.52504334961185,78.47802523690928,74.59995349288066,75.76377868652344,31942000,0.0,0.0
2020-09-14 00:00:00-04:00,76.67475272915162,77.92002663149194,75.51567120872866,75.69203186035156,33932000,0.0,0.0
2020-09-15 00:00:00-04:00,76.52503693269898,77.69931488751669,76.3175305815149,76.79605865478516,26622000,0.0,0.0
2020-09-16 00:00:00-04:00,77.49853679669494,77.82037841932755,75.7189280795232,75.77273559570312,26234000,0.0,0.0
2020-09-17 00:00:00-04:00,74.53220344068475,75.14490065680299,73.23685467097842,74.50878143310547,37596000,0.0,0.0
2020-09-18 00:00:00-04:00,74.63233894048756,74.88109419570088,71.59923833567183,72.73814392089844,62078000,0.0,0.0
2020-09-21 00:00:00-04:00,71.74521007637182,72.15872518751786,70.07570980844478,71.30180358886719,57776000,0.0,0.0
2020-09-22 00:00:00-04:00,72.24490850030658,73.21292676644701,71.46969414873746,73.01065826416016,31664000,0.0,0.0
2020-09-23 00:00:00-04:00,72.67786954472031,72.78647286049964,70.13301242700652,70.50716400146484,33148000,0.0,0.0
2020-09-24 00:00:00-04:00,70.29890429211261,71.92700357591858,70.2401174139501,71.1588134765625,29004000,0.0,0.0
2020-09-25 00:00:00-04:00,71.37504048840655,72.24043078495706,70.41399322831646,71.98933410644531,26460000,0.0,0.0
2020-09-28 00:00:00-04:00,73.44659908232394,73.57562917317371,72.20560525974234,72.96382904052734,40158000,0.0,0.0
2020-09-29 00:00:00-04:00,73.25628760132989,73.56881670878619,72.67910728573281,73.20347595214844,19564000,0.0,0.0
2020-09-30 00:00:00-04:00,73.07742843065205,74.22082690274875,72.73267409432513,73.21693420410156,34032000,0.0,0.0
2020-10-01 00:00:00-04:00,73.9478039161757,74.68366245301239,73.69571134161201,74.23776245117188,35590000,0.0,0.0
2020-10-02 00:00:00-04:00,72.83977732895586,73.8944897877433,72.2862623452686,72.65991973876953,25682000,0.0,0.0
2020-10-05 00:00:00-04:00,73.04803321463315,74.14409344979013,72.9513803745539,74.03498840332031,22266000,0.0,0.0
2020-10-06 00:00:00-04:00,73.5148507219076,74.07184746665617,72.17017973957381,72.41181182861328,24908000,0.0,0.0
2020-10-07 00:00:00-04:00,72.95237845493793,73.18504010824556,71.54294525170684,72.75309753417969,34924000,0.0,0.0
2020-10-08 00:00:00-04:00,72.99223310534455,74.23327258625343,72.99223310534455,74.03050231933594,23756000,0.0,0.0
2020-10-09 00:00:00-04:00,74.4674336741052,75.5545234695273,74.2058765198503,75.48976135253906,28706000,0.0,0.0
2020-10-12 00:00:00-04:00,76.8737836640096,79.40767830674608,76.35415113988951,78.17659759521484,49652000,0.0,0.0
2020-10-13 00:00:00-04:00,78.90298658446248,79.21536360301906,77.88016489694711,78.30264282226562,32020000,0.0,0.0
2020-10-14 00:00:00-04:00,78.64690702390308,79.09998333966958,77.24893027913278,78.123291015625,38586000,0.0,0.0
2020-10-15 00:00:00-04:00,77.08053661343462,78.47328312755852,76.97492092769986,77.6773910522461,30800000,0.0,0.0
2020-10-16 00:00:00-04:00,78.01219935936007,78.7734640142574,77.87020771550331,78.36891174316406,28694000,0.0,0.0
2020-10-19 00:00:00-04:00,78.74007550563559,79.1231974763329,76.12646557310629,76.45578002929688,32142000,0.0,0.0
2020-10-20 00:00:00-04:00,76.07914440554948,78.5926124623821,76.01039119543788,77.51797485351562,44834000,0.0,0.0
2020-10-21 00:00:00-04:00,78.38484806561624,80.64672508348846,78.30015330180399,79.3802719116211,51366000,0.0,0.0
2020-10-22 00:00:00-04:00,79.36732304019898,80.8091486681125,78.96626772692481,80.47734069824219,28672000,0.0,0.0
2020-10-23 00:00:00-04:00,81.0124153689847,81.82399820975644,80.73541078336078,81.7562484741211,27516000,0.0,0.0
2020-10-26 00:00:00-04:00,80.9596030348755,81.61873369883584,78.54278046424884,79.23778533935547,37066000,0.0,0.0
2020-10-27 00:00:00-04:00,79.49786031329589,80.05460623126643,78.85566701810664,79.92581939697266,24580000,0.0,0.0
2020-10-28 00:00:00-04:00,77.70778070344966,77.78799023706745,75.45986120087042,75.55950164794922,36680000,0.0,0.0
2020-10-29 00:00:00-04:00,75.8454745885727,79.4002069040002,75.83949935418448,78.0814437866211,40062000,0.0,0.0
2020-10-30 00:00:00-04:00,83.3061754829489,84.04800923898793,79.93578578829252,80.76032257080078,86582000,0.0,0.0
2020-11-02 00:00:00-05:00,81.1165391831238,82.7412024368724,80.51221185929819,81.01042175292969,50708000,0.0,0.0
2020-11-03 00:00:00-05:00,81.2968935014004,82.78753973985212,80.54161165748323,82.21509552001953,33234000,0.0,0.0
2020-11-04 00:00:00-05:00,85.20783662504263,88.2511541967473,84.99609591226361,87.14337921142578,71418000,0.0,0.0
2020-11-05 00:00:00-05:00,88.73118085261464,89.36091429659673,87.21213336445717,87.85283660888672,41316000,0.0,0.0
2020-11-06 00:00:00-05:00,87.38352215425387,88.30420997882027,86.70595642792426,87.77212524414062,33218000,0.0,0.0
2020-11-09 00:00:00-05:00,89.22440622191118,90.57754596852064,87.68593537863329,87.83440399169922,45366000,0.0,0.0
2020-11-10 00:00:00-05:00,86.24460765327092,87.83440006431711,85.55757734926334,86.70794677734375,52722000,0.0,0.0
2020-11-11 00:00:00-05:00,87.18672626965775,87.89517923723257,87.05544596343995,87.32173919677734,25280000,0.0,0.0
2020-11-12 00:00:00-05:00,87.06865579403672,88.09695870239756,86.9675177261347,87.17875671386719,24950000,0.0,0.0
2020-11-13 00:00:00-05:00,87.56686367035208,88.73317470614236,86.91520581414701,88.53289031982422,29998000,0.0,0.0
2020-11-16 00:00:00-05:00,88.26784610746493,89.63144634561714,88.0680634532121,88.75011444091797,24936000,0.0,0.0
2020-11-17 00:00:00-05:00,88.52890535206672,88.93046238833259,88.03368309593353,88.19062042236328,22942000,0.0,0.0
2020-11-18 00:00:00-05:00,87.94550402962024,88.35603154313138,86.99442302965078,87.02630615234375,23470000,0.0,0.0
2020-11-19 00:00:00-05:00,86.60780534214375,88.16271942743678,86.53930300603713,87.88023376464844,24998000,0.0,0.0
2020-11-20 00:00:00-05:00,87.94450277788363,88.3824281602176,86.78118698513572,86.79762268066406,46270000,0.0,0.0
2020-11-23 00:00:00-05:00,87.16681024311319,87.3810368579821,85.57851526731669,86.43244171142578,43232000,0.0,0.0
2020-11-24 00:00:00-05:00,86.21521413962614,88.26285688153047,86.07521425570091,88.1273422241211,31560000,0.0,0.0
2020-11-25 00:00:00-05:00,88.32713122684146,88.60862102244772,87.51256081825862,88.25439453125,20916000,0.0,0.0
2020-11-27 00:00:00-05:00,88.33709427271225,89.87705503938551,88.30470941571876,89.33849334716797,17698000,0.0,0.0
2020-11-30 00:00:00-05:00,88.74034360127615,89.08316697860324,87.4358343604133,87.72180938720703,36476000,0.0,0.0
2020-12-01 00:00:00-05:00,88.400869595542,90.91483940396354,88.15176464178595,89.58312225341797,34738000,0.0,0.0
2020-12-02 00:00:00-05:00,89.58311755305067,91.45389809026554,89.15331118291863,91.07027435302734,24440000,0.0,0.0
2020-12-03 00:00:00-05:00,90.87398345075272,92.02933231770002,90.80622611448626,91.01148986816406,24546000,0.0,0.0
2020-12-04 00:00:00-05:00,90.89939435115706,91.32984693187099,90.52424690306933,91.07227325439453,27564000,0.0,0.0
2020-12-07 00:00:00-05:00,90.62437639889983,91.2904858226934,89.96574742148972,90.6482925415039,26418000,0.0,0.0
2020-12-08 00:00:00-05:00,90.18097125488364,90.76886288991709,89.48871066665589,90.60195922851562,21926000,0.0,0.0
2020-12-09 00:00:00-05:00,90.27613716076687,91.3851514019233,88.07405024027894,88.88712310791016,30152000,0.0,0.0
2020-12-10 00:00:00-05:00,88.17318537790146,88.74662545546158,86.70446357568733,88.44869995117188,27256000,0.0,0.0
2020-12-11 00:00:00-05:00,87.83738713998375,88.90306179732674,87.68493504500468,88.76953887939453,24414000,0.0,0.0
2020-12-14 00:00:00-05:00,88.43225445521954,89.54774559544967,87.54618647320665,87.68792724609375,32004000,0.0,0.0
2020-12-15 00:00:00-05:00,87.90514831991555,88.25389371551542,87.18423552187456,88.0720443725586,29646000,0.0,0.0
2020-12-16 00:00:00-05:00,88.3266310386734,88.33261387525727,87.48964208329406,87.83440399169922,30270000,0.0,0.0
2020-12-17 00:00:00-05:00,88.10892048797689,88.27203831828774,86.62176359024846,87.08210754394531,32494000,0.0,0.0
